game_number,game_movement,No Comments
21_1,"
11... Qc6",",My plan is to play e7-e5 and make his extra pawn on d2 backward on a semi-open file."
21_1,"
12. Nb4",",He hits my queen."
21_1,"
12... Qc5",",Queen moves."
21_1,"
13. Nd5",",Knight comes in."
21_1,"
13... e6",",I hit his knight."
21_1,"
14. Ba3",",He hits my queen."
21_1,"
14... Qd4",",I attack his rook, his knight is still hanging."
21_1,"
15. Ndc3",",After a long think, he realises that tactics based on Nc7+ and/or Bxf8 don't quite work."
21_1,"
15... Bxa3",",I am getting back into the game now."
21_1,"
16. Nxa3",",He takes back."
21_1,"
16... e5",",I finally secure the centre, and his pawn on d2 is backward on a semi-open file."
21_1,"
17. O-O",",Castles"
21_1,"
17... Be6",",Stopping his knight returning to d5 I thought."
21_1,"
18. Nd5",",But he plays it anyway. This leads to the loss of a pawn and slight advantage to black."
21_1,"
18... Bxd5",",So I take."
21_1,"
19. exd5",",He takes back."
21_1,"
19... Rd8",",I attack his pawn again."
21_1,"
20. d6",",he advances."
21_1,"
20... Rd7",",I protect b7."
11_1,"
11. Bf2",
11_1,"
11... e6",
11_1,"
12. b4",",In effetti io non avevo intenzione di giocare 11. ... Cxd4, mossa che trovo prematura e strategicamente pericolosa. Difatti tu, oltre a Ce2 da non trascurare, potresti giocare, dopo b4 e c5, Cxd5 riguadagnando il pedone in tutta tranquillità. Perciò se mai prima giocherei e6. La variante l'ho presentata per scopo didattico, infatti ha sollevato un certo interesse 😉"
11_1,"
12... Bf8",
11_1,"
13. Na4","Sono d'accordo con la sequenza di mosse fino a 11. Af2. Adesso ci rifletto un attimo, poi ti scrivo la mia mossa 11. ."
11_1,"
13... Qc7",.
11_1,"
14. g4","Preferisco continuare lo sviluppo, consolidare la struttura dei pedoni, preparare Af8 che mi consentirà di spostare l'alfiere sui due lati. Come detto in precedenza, sarà una partita strategica e posizionale. Il cavallo in f5, in tal senso, controlla più che minacciare."
11_1,"
14... hxg4",
11_1,"
15. hxg4","Ora Klaus si trova, secondo me, in seri dubbi: Ad3 è una buona mossa di sviluppo e minaccia il mio wondercavallo, ma toglie la casella d3 alla regina, e allora potrei davvero decidere di prendere il pedone d4; Ce2 permette l'ottima mossa c3, ma allontana un altro difensore dal lato di donna; Ca4 perde inutilmente un tempo dopo Db4+; g4 finisce con scambio di torri e regina bianca in castigo in h1... nelle partite posizionali, si dedica molta energia a minare il possibile gioco dell'avversario. "
11_1,"
15... Rxh1",",.Un buon insegnamento negli scacchi è quello di far si che le convinzioni del proprio avversario comincino a traballare per qualche insicurezza. La parola minare, come ben tutti sapiamo, in questo caso vuole infatti significare rendere insicura la struttura che l'avversario si era proposto di creare per rendere incisivo un suo attacco in un certo lato, generalmente dove si trova il re o il più debole, della scacchiera."
11_1,"
16. Qxh1","Ho l'impressione che Stefano stia cercando di fuorviarmi, tipo Quinto Fabio Massimo Verrucoso detto il Temporeggiatore, con continue, ma non incisive minacce nel lato di Re, mentre nel lato di donna cerca di creare una solida base per iniziare da questo lato la vera battaglia. Forse mi sbaglio, ma non voglio lasciarmi sorprendere troppo."
11_1,"
16... Nh6","Muovo b4. Stefano cercherà di rinforzare la diagonale nella quale è andata a piazzarsi il mio pedone arretrando il suo Alfiere in f8, ma io insisterò nella mia idea di far demordere la sua iniziativa obbligando la sua donna ad andarsene dalla verticale b muovendo il mio cavallo in a4."
11_1,"
17. Be2",A questo punto molte velleità si spegneranno 
11_1,"
17... a5",",Un buon insegnamento negli scacchi è quello di far si che le convinzioni del proprio avversario comincino a traballare per qualche insicurezza. La parola minare, come ben tutti sapiamo, in questo caso vuole infatti significare rendere insicura la struttura che l'avversario si era proposto di creare per rendere incisivo un suo attacco in un certo lato, generalmente dove si trova il re o il più debole, della scacchiera."
11_1,"
18. b5","Ho l'impressione che Stefano stia cercando di fuorviarmi, tipo Quinto Fabio Massimo Verrucoso detto il Temporeggiatore, con continue, ma non incisive minacce nel lato di Re, mentre nel lato di donna cerca di creare una solida base per iniziare da questo lato la vera battaglia. Forse mi sbaglio, ma non voglio lasciarmi sorprendere troppo."
11_1,"
18... cxb5","Muovo b4. Stefano cercherà di rinforzare la diagonale nella quale è andata a piazzarsi il mio pedone arretrando il suo Alfiere in f8, ma io insisterò nella mia idea di far demordere la sua iniziativa obbligando la sua donna ad andarsene dalla verticale b muovendo il mio cavallo in a4."
11_1,"
19. Bxb5+",A questo punto molte velleità si spegneranno .
11_1,"
19... Nc6",",Un buon insegnamento negli scacchi è quello di far si che le convinzioni del proprio avversario comincino a traballare per qualche insicurezza. La parola minare, come ben tutti sapiamo, in questo caso vuole infatti significare rendere insicura la struttura che l'avversario si era proposto di creare per rendere incisivo un suo attacco in un certo lato, generalmente dove si trova il re o il più debole, della scacchiera."
11_1,"
20. Qf3","Ho l'impressione che Stefano stia cercando di fuorviarmi, tipo Quinto Fabio Massimo Verrucoso detto il Temporeggiatore, con continue, ma non incisive minacce nel lato di Re, mentre nel lato di donna cerca di creare una solida base per iniziare da questo lato la vera battaglia. Forse mi sbaglio, ma non voglio lasciarmi sorprendere troppo."
11_1,"
20... Kd8","Muovo b4. Stefano cercherà di rinforzare la diagonale nella quale è andata a piazzarsi il mio pedone arretrando il suo Alfiere in f8, ma io insisterò nella mia idea di far demordere la sua iniziativa obbligando la sua donna ad andarsene dalla verticale b muovendo il mio cavallo in a4."
103_3,"
31. hxg4",He takes back.
103_3,"
31... Rxa2",",And the a2 pawn drops."
103_3,"
32. Rd7",",Fritz prefers Rd8+. We`looked at that move together after the game, but I was still drawing it..."
103_3,"
32... Rc2",",I go after his pawns."
103_3,"
33. Rxc7 Rxc3 34. Rxb7 Rxc4 35. Rxb6",",I think the exchange of all the queen-side pawns helps me draw it. It is well-known that one can draw a pawn down in a rook ending, if played carefully. I manage to draw this!"
103_3,"
35... Kg7 36. Re6 Rc1+ 37. Kh2 Rc2 38. Kg3 Re2",",Making it hard for him to win my e pawn without losing his f pawn."
103_3,"
39. f3",",I had originally planned to play 39..... e4xf3  40. Rxe2 fxe2 here, but a quick look at the endgame database shows that is still drawn. Fortunately the ending is still drawn."
103_3,"
39... e3 40. Kf4 Rxg2 41. Rxe3 Ra2 42. Kf5 Kf7 43. Re5 Ra6 44. f4 Rf6+ 45. Ke4 Ra6 46. Rb5 Kf6 47. Rf5+ Kg6 48. Rd5 Kf6 49. g5+ hxg5 50. Rxg5 Ra4+ 51. Kf3 Ra1",",Draw agreed. So I managed to draw a game I should have lost. Many thanks for reading. Please leave a comment or two and rate the annotation on the star system, to let me know how I am getting on. Until next time dear reader!"
54,"
1. c4","Although my opponent is higher rated than me, I have won every game between us. Most of the time I get Black against Dusan and he's already tried both e4 and d4 against me, so this time, he opted for the English opening."
54,"
1... e5 2. Nc3 Nf6 3. Nf3 d6",",I decided to avoid the four knights variation to confuse my opponent, though I do enjoy that line."
54,"
4. d4 exd4 5. Nxd4 Nc6 6. g3 Ne5",",Here, I'm not really threatening to capture the pawn, because of Qa4+. Developing one of the bishops would have been a more effective use of this tempo."
54,"
7. Bg2 c6",",Now I have to watch out for a potential knight sacrifice on c6 followed by Bxc6+ picking up the rook on a8"
54,"
8. b3 Be7 9. Qc2",",White increases his control over the light squares."
54,"
9... O-O 10. O-O Re8 11. Nf5",",Here White loses his opening advantage after allowing Black to trade his undeveloped bishop for White's centralized knight."
54,"
11... Bxf5 12. Qxf5 Qa5",",Threatening ... Qxc3 and ... Nxc4 winning a pawn"
54,"
13. Qc2 d5",",Black must seize this chance to break through the center, else he will suffer if White is allowed to play e4, cramping Black's position."
54,"
14. Bd2 dxc4 15. Nd5 cxb3 16. axb3",",Nxe7+ first was a slight improvement for White."
54,"
16... Qd8 17. Nxe7+ Qxe7",",Black is up a pawn, has a 3-1 majority on the Queenside, but White has the bishop pair."
54,"
18. Bc3 Nd5 19. Bd4 a6 20. e4 Nc7 21. Bc5 Qe6 22. Rad1",",White has the initiative here and it's unpleasant to defend as Black, thought the position is approximately equal."
54,"
22... Rad8 23. f4 Rxd1",",Exchanging rooks will ease the defensive task and additional exchanges will eventually lead to a winning endgame."
54,"
24. Rxd1 Ng4 25. Rd6 Qc8 26. Bh3 h5",",... Nb5 first was also an option"
54,"
27. Qd1 Nb5 28. Rd3 Qe6 29. e5 f6",",Attacking the pawn chain as in the French defence"
54,"
30. Bf1",",With the idea of an eventual Bc4"
54,"
30... fxe5",",Only move, else 31. h3 will be hard to meet"
54,"
31. Rd8 Kh7 32. Bc4 Rxd8 33. Qxd8 Qg6",",Here ... Qf5 was the most accurate move, for reasons that I couldn't figure out during the game."
54,"
34. Qg8+ Kh6",",In this position, White can secure a draw by perpetual with 35. Bf8! (threatening 36. Qh8 Qh7 37. Bxg7+ winning) Qh7 36. Qe6+ Qg6 37. Qg8"
54,"
35. Qh8+ Qh7","If the Black Queen were on f5 instead, he'd be able to defend with 35. ... Qd7 and White's attack runs out of steam."
54,"
36. Qd8 Qb1+ 37. Bf1 exf4 38. gxf4",",White's best try here is to trade Queens, kick the Knight with h3 and then play fxe5."
29_1,"
20. e6","I think that if he doesn't play f5 at once, this pawn will prove to be brave. "
29_1,"
20... Qb6",",...here, the obvious one was f5... returning the initiative to him! Never!"
29_1,"
21. Rh6",",A little trick... to keep the game interesting. "
29_1,"
21... Qxe6 22. g5",",The real scope of this manouver is to allow my own lsb into the game."
29_1,"
22... Bg6 23. Bh3",",If Qe4, Bg2 winning the d5 pawn. "
29_1,"
23... f5",",!? This is a very doubled edge move. It blocks his own lsb's influence, while I can get to g2 any time I want, making it very active. The R will have to spend some move, but if black's Q or lsb want to move, they have to calculate the consecuences at any move. It seems that I'm getting released, but it's not true. A hidden threat is coming after black castles. And I won't castle queenside now, with all his pawns coming... no way. "
29_1,"
24. Kf2 O-O-O 25. Rc1 b6",",Now, I felt I had the game in my hands. It's very easy to attack all those advanced pawns..."
29_1,"
26. Bf1 Kb7 27. Qd3 c4 28. Qa3",",On the agenda a triple attack on d5, but it won't succeed right now. "
29_1,"
28... b5",",I'd say a bad choice. IF I played b3, then ok, but now?"
29_1,"
29. Bg2",",I'm not sure about Qf5... it was wery easy to kick, so I need more pressure. If Qa5, Qb6 and the Q's exchange slowens down my attack. "
29_1,"
29... Rhe8",",Well done, increasing pressure on the e column. Time to reinforce my own pressure..."
29_1,"
30. Rd1",",I know that if he moves his K away from the diagonal, d4 would become a strong move for black. But... which square should the BK go? Not so easy!..."
29_1,"
30... Kb6",",Good, controlling c5. But..."
29_1,"
31. b4",",What I am really threaten is... nothing. I'm just preventing him from playing his own attack, d4. Shall black do?"
29_1,"
31... d4",",No, he could't. I did. Now, it's mate in two. Can you see it? :-)"
29_1,"
32. Qa5+ Ka7 33. Qc7#",",I probably deserved to lose, but I could keep my opp too busy to realize it! :-)"
191,"
1. e4 e5 2. f4","Already, White is in violation of at least two 'principles'.  I've offered Black a free pawn, gratis and for nothing.  On top of that I have moved a pawn that does absolutely nothing to free White's pieces.  What's the story?  In common with other gambits, the King's Gambit gives away nothing for free.  What White gets - or hopes to get - in return is time, and more control of the centre than Black can obtain.   "
191,"
2... Nc6",",Declining the gambit in probably the most 'principled' manner.  The classic King's Gambit Declined goes 2...Bc5, which, in developing the bishop, interdicts the dark squares in White's field.  A real nuisance, that, as 3.fxe5?? in response involves White in a whole heap of trouble after 3...Qh5ch!  Objectively best is simply to take the pawn.  To set against the given up pawn, White will need quite substantive advantages in time and activity.  The 19th century American Master, Pollock, I think it was, used to decline the King's Gambit with the knight move."
191,"
3. Nc3",",Transposing into a Vienna Gambit set-up.  Probably not the best (3.Nf3 seems preferable, as putting more pressure on Black) but quite playable, all the same.  "
191,"
3... a6",",[?]  Black clearly wants nothing whatever to do with the White f-pawn.  That's fair enough, but this pawn move does very little to progress Black.  It frees no pieces, nor develops any, nor does it add to Black's claim on the centre.  It does stop a White minor piece from landing on b5, but that is a very minor consideration that doesn't inconvenience White at all.  There are better things for White to do!"
191,"
4. Nf3",",Another piece deployed, and adding to White's claim on the centre.  I'm still unconcerned whether or not Black takes the f-pawn.  After 4...exf4?! 5.d4 would suit me very well."
191,"
4... d6",",[!] Now this pawn move is OK - probably Black's best available move in fact.  It consolidates the grip Black has on her share of the centre, and frees the light-square bishop (LSB).  True, it shuts in the other bishop, but it will be happy enough, defensively placed on e7."
191,"
5. Bc4",",Developing, and striking at the f7-square.  White wants to step up the pressure on Black's game.  When White castles, the King's rook will at ance be ready to attack down the f-file."
191,"
5... Nf6",",[!?] In keeping with development.  However, I would probably have found ...Bg4 more inconvenient.  Even so, you will notice I made no effort to prevent such a move.  I could then immediately, or a little later, have hit the bishop by h2-h3, and asked the bishop whether it wanted to exchange itself for the knight, or go elsewhere..."
191,"
6. O-O b5",",[!?] Totally unexpected, this is one of those moves that can really disrupt one's programme.  The upsides for Black is that it's a forcing move: where is the c4-bishop to go?  It loses no time, therefore, and does go some way to Black's development by offering her LSB a choice of directions to go. It also has some - a little - impact on the centre. There are downsides, though.  It is Black's fourth pawn move, and the LSB doesn't really need the extra mobility.  The light squares in Black's Q-side might prove interesting for White, and Black really ought to be looking at mobilising her bishops.  This is not a bad move, but it had the psychological effect of encouraging an ill-advised follow-up by Black."
191,"
7. Bb3",",Still focused on the f7-square."
191,"
7... b4",",[?] Now, short range, easily parried threats like are often criticised as being a waste of time.  But in fact they can be - and ought be - a means to an end.  Forcing as they are, they can help with seizing the initiative, or be the means by which one makes progress.  However, this Q-side expansion is rather premature, and ought to have waited upon the bishops being brought into the board.  Moves like 7...Bg4 or ...Be7 were much to be preferred.  Also good would have been 7...Na4 (!?), even though it moved a knight already moved, to the edge of the board, as it would pretty much have forced White to permit the exchange of his best piece."
191,"
8. Nd5",
191,"
8... a5",",If one is forced to move a piece twice in the opening, let it be (if possible) to a more active square.  Black dare not exchange knights, because 8...Nxd5 9.Bxd5 10.Bd7 (say) ...Ng5 and White just about has a winning game already, with threats against f7 and the pin on the c6-knight.  Nor does 8...Nxe4 look healthy after 9.d4, and threats to open up the centre files for White's heavy pieces.   As it happens, 8.Ng5!? would gave been quite playable here.  After 8.Ng5 bxc3 (8....Bg4 is worth a look for Black) 9.Nxf7 cxd2 10.Qxd2 Qd7  11.Nxh8 White would have a big edge."
191,"
9. Nxf6+",",[?] Black is moving pieces to some purpose, but here the course taken is leading to a blind alley.  Development of her unmoved pieces has become a matter of extreme urgency, as will shortly be shown. Much better would have been 8...Be7, which is at least solid.  Even a move like 8...Bg4 (?) has now become too dangerous for Black: 8...Bg4 9.Nxf6ch Qxf6? [So parlous has the situation become that ...gxf6 is actually safer, here] 10.Bd5 Bd7 11.fxe4 dxe4  12.d4 with enormous pressure in the centre (12...exd4? 13.Ng5)."
191,"
9... Qxf6",",[?]  Not the best!  The plan here was to open up the f-file for the rook, and thereby bring a crossfire from the bishop and rook onto f7.  In fact White has overlooked a much stronger move: 9.Ng5!  The line is fairly complicated, so I'll just give a sample: 9.Ng5 Be6  10.Nxe6 fxe6 11.Ba4 ... (Also winning is 11.Nxf6ch) 11...exd5 12.Bxc6ch Ke7  13.exd5! ... (much stronger than grabbing the rook, on account of all the lines being opened up!) 13...Ra6 14.fxe5 dxe5 15.Qe2 ...  "
191,"
10. fxe5",",Safer would have been 9...gxf6, when White still have had the work to do to crack open the centre."
191,"
10... Nxe5",",Probably even stronger was 10.Bd5.  White has exactly the opposite problem from Black's here.  Thrown onto the defensive, Black has to play accurately to survive.  White is spoilt for choice, with several plausible ways to proceed.  He doesn't always pick the best!"
191,"
11. Nxe5",",No better was 10...dxe5 11.Nd4! Qd6  12.Nxc6 Qxc6 13.Bxf7ch Kd8  14.d4 ... with a powerful attack against the King stuck in the centre of the board.  The sapient reader will have observed that White is in no all fired hurry (now) to complete his own development.  The reason is simple.  Right now White has ample resources to mount an attack sufficient to gain a decisive advantage.  To spend time completing White's development now, would enable Black to push hers along as well, and an opportunity might well be lost.  Principles and guidelines are all very well, but always they must be applied according to what is actually happening on the board."
191,"
11... Qxe5 12. d4",",Opening up the file.  Now the bishop and rook both are aiming at f7.  Black's response is, of course, forced."
191,"
12... Qb5",",A useful intermezzo, or 'zwischenzug'.  The Queen has to move again, the DSB is freed to move, and White STILL can play BxPch next move."
141_1,"
11. a3",I am still following the opening database.
141_1,"
11... Bxc5",",He regains the pawn."
141_1,"
12. b4",",I attack the bishop."
141_1,"
12... Bd6",",The Bishop retreats. "
141_1,"
13. Bb2",",I finally develop my last minor piece. "
141_1,"
13... b5",",This is a mistake. This same mistake was made in Colin, Vincent (2396) vs. Mercier, Jean Loup (2056). It seems to me that this move just drops a pawn, and although black can regain it, white has an initiative. However, Gameknot post-match analysis surprisingly doesn't give it as a mistake. Anyway, stop and find white's best move now."
141_1,"
14. Bxb5",",Did you find it. This is as played in Colin, Vincent (2396) vs. Mercier, Jean Loup (2056), which continued with Ne5 15. Bd3 Nxd3 16. Rxd3 Bb7 17. h3 Rad8 18. Rc1	Qb8 19. e4	Nh5 20. Rdd1 Nf4 21. Qe3 Ng6 22.	Ne2	Qa8 23. Rd4 Ne5 1-0"
141_1,"
14... axb5",Gameknot computer reckons Ne5 15. Rac1 Nxf3+ 16. Qxf3 Bxh2+ 17. Kh1 Bb7 18. Nd5 Bxd5 19. Rxd5 Nxd5 20. Rxc7 Bxc7 21. Bd3 Rfd8 22. Qe4 g6 is the best continuation for both sides.
141_1,"
15. Nxb5",",My opponent follows a different path. I am thinking for myself now!"
141_1,"
15... Bxh2+",",So I decide to regain the sacrificed material."
141_1,"
16. Nxh2",",With this move, black at least gets a pawn for the bishop. If he did the obvious move, which is to move his attacked queen, he is simply a pawn down."
141_1,"
16... Ba6",",So I recapture the bishop."
141_1,"
17. Bxf6",",This is a losing mistake. Gameknot reckons best for black is  Qe7 17. Qf3 Nd5 18. e4 Nf6 19. Rac1 Ra6 20. Bxf6 Qxf6 21. Qxf6 gxf6 22. Nc7 Rb6 23. Ng4 Kg7 with advantage to white. OK stop and find black's best move."
141_1,"
17... gxf6",",Did you find it? The problem for black is that 17.... Bxb5 is met with 18. Qg4! with a mating attack, as 18.....g6 is met with 19. Qg5 (threat 20. Qh6 and 21. Qg7 mate). 19....Ne7 seems black's best in order to meet 20. Qh6 with Nf5, but then g4 renews white's threats and black's position is resign-able."
141_1,"
18. Qg4+",Gameknot gives black's best defence as  Ne5 18. Nxc7 Bxe2 19. Bxe5 Rxa3 20. Rxa3 Bxd1 21. Bc3 g6 22. Ra2 Bb3 23. Ng4 Rd8 24. Ra7 Kf8 25. Kh2 but still with a huge advantage to white.
141_1,"
18... Kh8",My opponent goes down another path.
141_1,"
19. Nxc7",
43_1,"
24... Rab8","? But, I go right after his b pawn with the idea of threatening mate afterwards.  What I did not know is that Charles does not have a problem.  And, what I'm thinking is what's about to unfold which will prove disaster.  For starters, if I'm to prevent that, I'm gonna have to give up another pawn.  Much better would've been 24...Rxe3 which also threatens mate.  But, after 35.fxe3, all I could hope for is that white blunders and allows a stalemate.  "
43_1,"
25. Rxd6 Rxb2",",?? I, deliberately, left my Q en-prise and took his b pawn, immediately.  This is because I did some studies with GM's Judit and Susan Polgar.  They involved back ranks that were weak in a similar way.  And, the HW question involved giving up the Q with the idea that if the opponent takes, it's mate, similar to this.  In the aftermath, I looked at reversion's game against dipole_moment.  There was a very similar threat but not including a Q sac.  Instead, reversion played 26...Qxe5, but had he recaptured with the R (26...Rxe5), dipole_moment would've had a mate in 4, involving the back rank, as well.  So, I thought that it would work here being that if he takes here, it's mate in 3.  However, I knew that Charles would see this threat.  However, I thought it would be very difficult for him drive it off without losing his Q, but I was wrong.  As it turns out, I overlooked the intermediate checks that are about to follow.  Instead, much better would've still been threatening mate and trying for a stalemate with 25...Rxe3.  Surely, Charles wouldn't have allowed it, but it would've been difficult for white to be able to avoid the draw.  In other words, it would've been difficult for him to win.  However, this move makes it easy.  The reason being is that I'm going to lose my Q with the intermediate checks, afterall."
43_1,"
26. Rg3+ Kf8 27. Qh6+ Ke7 28. Re3+ Kd8 29. Rxd7+ Kxd7 30. Rd3+ Kc7 31. Qd6+ Kb7 32. Qd7+ Kb6 33. Rd6+ Ka5",",I would have resigned after 29.Rxd7!  But, I still had the back rank threat."
43_1,"
34. g4",",Not surprisingly, Charles, stopped it here."
43_1,"
34... Ree2",",So, I come out with one last threat."
43_1,"
35. Qxf7",",This is one of the moves that I had anticipated."
43_1,"
35... Rexf2",",So, I continue with Hope Chess in my last attempt.  But, it's in 2 phases.  The first plan was moving the f rook to c2. In other words 36...Rfc2. The idea behind this would be to allow 37...Rc1+ which is a forced mate as 38.Rd1 is forced, and then comes 38...Rxd1#   I knew that this wasn't going to work.  So, I analyzed a second variation which would result in a draw by repetition. This would involve preventing 36...Rfc2 with 36.Rd1 After which, I'd play 36...Rxh2  As then, I thought 37.Kf1 to prevent the checks. But, I would, however, answer with 37...Rbe2 followed by 38...Ref2 After that, though, I'd check starting with 39...Rhg2+, forcing 40.Kh1 and then 40...Rgh2+, 41.Kg1 And, that position would repeat itself until Charles and I have reached a draw by repetition.  Unlike the other plan, I thought that this one was going.  In other words, I thought that I'd be able to force a draw."
43_1,"
36. Qd5+",",That was, until this move.  Afterwhich, I realized that all of my hopes, that I mentioned earlier are gone.  At first, I thought that I could get out of this mess with 36...Ka4, but then 37.Rxa6# is checkmate.  Therefore, interposing with 36...Rb5 is forced.  And, after 37.Qxb5+, I'm forced to recapture.  No matter which way I take back, Charles would answer with 38.Kxf7.  The end result is that I'm left with only my K and 2 bad pawns (isolated pawns) against 5 pawns (2 of which are passed pawns) against his R.  So, I resigned here."
103,"
1. d4",Someone reminded me it was a while since I did an annotation.
103,"
1... Nf6",",So I thought I'd do one."
103,"
2. Bf4",",My opponent plays The London System - very fashionable at the moment."
103,"
2... d6",",I was prepared for it - I had seen a few of his games."
103,"
3. e3",",I'm not convinced it is that good."
103,"
3... Nbd7",",I threaten e7-e5"
103,"
4. Nf3",",So he stops that, but rules out an attacking formation with Be2 and h2-h4-h5, which I had seen him play in one of his games. I am not sure it is any good, but decided to avoid it just in case."
103,"
4... g6",",now that is ruled out I can safely fianchetto."
103,"
5. Be2",",He continues to develop."
103,"
5... Bg7",",So do I."
103,"
6. h3",",He prepares a retreat for his bishop. It is quite usual in this variation."
103,"
6... O-O",",I castle."
103,"
7. O-O",",So does he."
103,"
7... Qe8",",I threaten e7-e5 again."
103,"
8. c3",",After the game I glanced at a book on this opening which thought that c4 was better here, as the Nf3 may have to retreat to d2, and so the Nb1 needs to develop at c3."
103,"
8... e5",",I carry on with my plan."
103,"
9. Bh2",",He retreats."
103,"
9... Ne4",",Given the comment in the last note, maybe this is inaccurate too, as it allows an exchange of knights. Qe7 is more usual, but I didn't know that at the time."
103,"
10. Nbd2",",He develops and challenges my knight."
103,"
10... d5",",Maybe over-ambitious? What do you think dear reader? Previously only Nxd2 had been played, resulting in draws. Fritz seems to prefer Nxd2."
166_1,,No Comments
44_1,"
28... Kd8 29. Be6 Qh6","Kc7, Bf5 holds the pressure..."
44_1,"
30. Bxd7",",stops fussing about..."
44_1,"
30... Bxd7 31. Rf7 Qxh2 32. Rdxd7+ Ke8 33. Rde7+ Kd8 34. Red7+ Kc8 35. Rdc7+ Kd8 36. Rfd7+ Ke8 37. Rd1",",White has been gaining clock time..."
44_1,"
37... b5 38. Rb7 Qh5",",Qxg3, Rxb5 is equally convincing..."
44_1,"
39. g4 Qh3",",Qxg4, Rh1, Qd4, Rh8+, Qxh8, Rb8+ wins..."
44_1,"
40. g5 Qf3 41. Re1+ Kf8 42. Rxb5 Kg7 43. Rb6 Qg3 44. Rd1 Qc7 45. Rdd6 Qc8",",Qc5, Rb7+, Kg8, Rd8 mate..."
44_1,"
46. b3",",directly winning is Ra6, Kg8 Ra7, Qf8, Rc6, Qf1+, Ka2; Fischer uses force by tempo..."
44_1,"
46... Kh7",",eventually, Black will lose the Queen; so Tal capitulates..."
44_1,"
47. Rba6",",closes all escapes for Black, so Tal resigned... despite the fact, that Fischer didn't lose a single game, and won from Tal and all the strongest in the field, Tal won this tournament with Fischer coming in second trailing one point..."
100_1,"
27. Rxb7",White breaks up the tensions; there was still some defense left in Qd2 or Rb2...
100_1,"
27... Qxa2 28. Bd3",",the losing move; only Qe3 might be of use; then follows Nxc4! (Rb8, Ra7, a5, Qf2), Qf2 (Bxc4, Qxc4, Qf3, f5), Ne5 (forced), Rxf7, Qxd5, the only way, otherwise White gets good drawing chances or even worse..."
100_1,"
28... Ref8",",the move, White had overlooked; Ne5 no longer needs to protect f7..."
100_1,"
29. h4",",sacrificing a piece for a non-existent attack; after Nxd3, there is always back to Ne5... the attempt Qh3 (Qe3, Qa3 will lose all), Rb8, Rxb8, Rxb8, Qe3, Qb3, Qa7, fails on Qb6, Qe7, Qb7... after Nxd3, Qg5 (to prepare h5), fails on simply Ne5..."
100_1,"
29... Nxd3 30. h5",",better Qg5, Ne5, Rbb1, Qxc4, Rbc1, Qxd5, Rcd1, and set up some decent defense..."
100_1,"
30... Qxc4",",relentless... White has nothing after hxg6, hxg6, Qg5, Qd4, Qf6, Qxd5..."
100_1,"
31. hxg6 hxg6",",now what? the White queen has to get to f6, to make any difference... in the meantime Black has the time for Ne5 and Qxd5, all covering f7... it is becoming clear now, that 22. Qh6 was a bad move..."
100_1,"
32. Rbxf7",",a desperate attempt; apart from Qg5, Qd4, Qf6, Qxd5, there was nothing left..."
100_1,"
32... Rxf7 33. Qxg6+ Rg7 34. Qe6+ Kh8 35. Qf6",",all forced..."
100_1,"
35... Qg4",",after this, all is over... so White resigned..."
207_1,"
13. exd6","As I look over this position the computer prefers the other move I was considering. 13. Rfe1. One problem that I have with these positions is that sometimes I overplay the position and do something too quickly. This is not a mistake, as white still has a great advantage, but just continuing to build pressure is often the better way to play. In my opinion knowing when to win back material and when to continue to build pressure in strong positions is one of the hardest skills to learn in chess. Here I went for this because I saw a forcing line where I thought I was winning and wasn't sure if black had counterplay if I waited. So I didn't wait. Fine, but not strictly speaking correct. "
207_1,"
13... cxd6",",If any other move either rook to e1 with check is winning on the spot. If you leave the queen there of course you just take it. Just for example 13.. Qf6 14. Rfe1+ Ke8 (14..Kf8 and mate in 9) 15. Bd5 (another very strong slow play sort of move) and white is breaking through with rook coming to the d-file and the black king without room to move. There are some nice moves white has to find, but it looks very dangerous. "
207_1,"
14. Rfe1",",Now Rfe1. Still very strong here, but not quite as strong as the previous move. "
207_1,"
14... a6",",I thought black had to play Be6 to try to hold everything together. I was looking at Nd4 (engine tells me this is better but not winning) or Bd5(engine tells me white is much better) or maybe just taking on e6 and trying to deflect the black queen away and taking on b7 (this is apparently winning, but I hadn't seen the line yet. For your enjoyment: 14..Be6 15. Bxe6 fxe6 16. Bxd6! (the move I hadn't yet seen) Qxd6 17. Qxb7 Rook moves somewhere 18. Qxg7 and white is winning the house. "
207_1,"
15. Rxe7+",
207_1,"
15... Ngxe7",Instead black played this and is giving up the queen. I think if black wanted to try this they can probably resign. Perhaps this is a reasonable try though to trade the queen for some breathing space and hope for a blunder by white. 
207_1,"
16. Qb3",",How bad is this postition for black? you might ask. Well it's so bad that the computer suggests the best possible move for white does NOT EVEN involve taking the queen with check. No human is ever doing that...at least I am not. This is winning. Apparently Qb3 is winning harder. "
207_1,"
16... Bd7",",Maybe black can even castle this game...that would be a surprise. "
207_1,"
17. Bxf7+",",And white is up the queen. This game is done. "
207_1,"
17... Kd8 18. Qb6+ Kc8 19. Bxd6",",Black should castle here if they want to have a shot to create some fortress. "
174_1,"
12... Qc5 13. exd4",Which allows Jeremy to win back a pawn by attacking again.
174_1,"
13... Qd6 14. Nxc6",",Although seemingly easy to deal with, this is where the position becomes impossible for Charles to defend because of what's about to happen.  And, that is why I believe that it would've been better to exchange Knights on move 10.  As it turns out, the same piece is launching a devastating attack."
